open_time,close_time,open,high,low,close,volume,ema_7,ema_21,ma_short,ma_long,signal_buy_price,signal_sell_price,trade_pnl_pct,combo,estrategia,reason,ema_8,ema_9,ema_27,ema_10,ema_30,ema_12,ema_26,ema_20,ema_50,ema_55,ema_24,ema_72
2025-07-24 09:28:33.937093,2025-07-24 10:28:33.937093,40692.307636782156,40728.000683535836,39916.80709726518,40697.702905911734,135.9302793073761,41361.30176227365,42464.896683681734,41361.30176227365,42464.896683681734,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 10:28:33.937093,2025-07-24 11:28:33.937093,40809.28926645712,41751.57048987704,40669.46927203834,40747.85223372271,504.1706627213883,41207.90285440579,42298.29954882438,41207.90285440579,42298.29954882438,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 11:28:33.937093,2025-07-24 12:28:33.937093,40873.82513196789,41196.62304092214,40255.3630471052,40720.72882636975,619.8517725734204,41086.08759337285,42146.16544309406,41086.08759337285,42146.16544309406,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 12:28:33.937093,2025-07-24 13:28:33.937093,41076.21417648015,41742.33882533433,40785.878013062196,41366.160154360274,613.8163483769304,41156.11511286531,42071.35852958161,41156.11511286531,42071.35852958161,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 13:28:33.937093,2025-07-24 14:28:33.937093,41734.43642366714,42769.71269017047,41438.373956251424,41852.942555398724,399.18402295692863,41330.33947475843,42050.51534797483,41330.33947475843,42050.51534797483,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 14:28:33.937093,2025-07-24 15:28:33.937093,41952.05002433304,42148.81914048404,41287.361004561324,41937.67316618946,383.979862596822,41482.18433750478,42039.79540160837,41482.18433750478,42039.79540160837,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 15:28:33.937093,2025-07-24 16:28:33.937093,41366.129909904506,41366.129909904506,40670.61575359944,41048.02120826163,195.9612570429381,41373.63742180594,41945.961205044114,41373.63742180594,41945.961205044114,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 16:28:33.937093,2025-07-24 17:28:33.937093,40157.69635579792,40536.50352003372,40077.6573735815,40406.37015167954,430.11848858164154,41131.81035603817,41800.83416656357,41131.81035603817,41800.83416656357,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 17:28:33.937093,2025-07-24 18:28:33.937093,40629.04517657157,41122.162079451664,39939.06956439655,40591.57228349859,189.5452019856682,40996.74654506545,41687.2261411502,40996.74654506545,41687.2261411502,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 18:28:33.937093,2025-07-24 19:28:33.937093,40534.58379698112,41122.99811816054,40299.25808374827,40803.9832445584,789.9363502408464,40948.55457114653,41604.498447450176,40948.55457114653,41604.498447450176,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 19:28:33.937093,2025-07-24 20:28:33.937093,41302.82740915037,41353.8556299735,41128.12295670814,41231.40467752251,969.6468679733673,41019.2683619881,41569.64914055447,41019.2683619881,41569.64914055447,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 20:28:33.937093,2025-07-24 21:28:33.937093,40526.8954457697,40766.629155514056,40526.8954457697,40672.16654499782,973.0670110000362,40932.49174417193,41486.027436590535,40932.49174417193,41486.027436590535,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 21:28:33.937093,2025-07-24 22:28:33.937093,42329.919314535095,42391.3314992895,41688.78688802349,42191.41468670548,878.5639894378545,41247.22564495359,41551.60242489246,41247.22564495359,41551.60242489246,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 22:28:33.937093,2025-07-24 23:28:33.937093,41200.833153202795,41696.21530076288,40891.27585712951,41370.593727060346,640.7129344056572,41278.067898106085,41534.80978678734,41278.067898106085,41534.80978678734,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-24 23:28:33.937093,2025-07-25 00:28:33.937093,42569.284297933795,42569.284297933795,41822.69420688915,42169.35164650303,730.7791275194919,41500.890095672425,41593.56835784062,41500.890095672425,41593.56835784062,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 00:28:33.937093,2025-07-25 01:28:33.937093,41792.94021185845,42280.412694025385,41590.837141611446,41964.113990824335,356.68522241237264,41616.69656078345,41627.82295930514,41616.69656078345,41627.82295930514,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 01:28:33.937093,2025-07-25 02:28:33.937093,42074.45291419077,42074.45291419077,41785.21661789046,41901.15325375678,667.6933781553586,41687.81096031041,41653.05190121509,41687.81096031041,41653.05190121509,41901.15325375678,,,7x21,arriscada,golden_cross,,,,,,,,,,,,
2025-07-25 02:28:33.937093,2025-07-25 03:28:33.937093,42483.89746731548,42523.06573292959,41802.90604909941,41913.83387452033,510.0845944958897,41744.31682371271,41677.089125104685,41744.31682371271,41677.089125104685,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 03:28:33.937093,2025-07-25 04:28:33.937093,42542.520309955384,42803.91818853064,41985.65105910972,42440.13932733281,533.8156057992393,41918.27276097383,41747.33341283142,41918.27276097383,41747.33341283142,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 04:28:33.937093,2025-07-25 05:28:33.937093,42236.96165174033,42554.02958514251,42052.39360823313,42252.347614410115,781.9989043376421,42001.79158644791,41793.77030518302,42001.79158644791,41793.77030518302,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 05:28:33.937093,2025-07-25 06:28:33.937093,41716.5490950245,42167.928266592055,41353.20429433344,41538.68071461558,353.7265200375265,41886.01375192539,41770.338823648985,41886.01375192539,41770.338823648985,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 06:28:33.937093,2025-07-25 07:28:33.937093,41798.83656093078,42238.165380974984,41646.21389870416,41718.46231799734,386.2356505250679,41844.12586181402,41765.57816840627,41844.12586181402,41765.57816840627,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 07:28:33.937093,2025-07-25 08:28:33.937093,40748.750691150395,41045.96333601641,40748.750691150395,40982.96223390272,932.177612015773,41628.834832912224,41693.81998954321,41628.834832912224,41693.81998954321,,40982.96223390272,-2.1913263682586925,7x21,arriscada,stop_loss_1pct,,,,,,,,,,,,
2025-07-25 08:28:33.937093,2025-07-25 09:28:33.937093,41495.68599005306,41509.672485970565,40831.126820919766,41278.19077931541,150.60186536587503,41541.17378227976,41655.74062404277,41541.17378227976,41655.74062404277,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 09:28:33.937093,2025-07-25 10:28:33.937093,40245.97607333738,40519.321623558,39936.10206205892,40142.85190664147,537.0708685720064,41191.593202009215,41517.230155078505,41191.593202009215,41517.230155078505,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 10:28:33.937093,2025-07-25 11:28:33.937093,40788.63956367547,42120.960745982185,40326.812378391056,40558.35618514519,921.5207203670756,41033.283909970436,41429.49830033364,41033.283909970436,41429.49830033364,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 11:28:33.937093,2025-07-25 12:28:33.937093,41491.11857259388,41603.509174405255,41203.947198046495,41334.26141177707,649.3267070363413,41108.52829890497,41420.78973244277,41108.52829890497,41420.78973244277,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 12:28:33.937093,2025-07-25 13:28:33.937093,40714.16373137526,40793.882626508384,40499.97251984355,40697.50336605892,591.7663667909189,41005.772051883956,41354.68678477296,41005.772051883956,41354.68678477296,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 13:28:33.937093,2025-07-25 14:28:33.937093,42240.27045134964,43378.796688205206,42240.27045134964,42583.64706875424,324.7697613064197,41400.24084586125,41466.950265915526,41400.24084586125,41466.950265915526,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 14:28:33.937093,2025-07-25 15:28:33.937093,41956.659645985186,42643.34012734626,41956.659645985186,42183.977453046726,408.94794015800346,41596.175012469226,41532.42075095938,41596.175012469226,41532.42075095938,42183.977453046726,,,7x21,arriscada,golden_cross,,,,,,,,,,,,
2025-07-25 15:28:33.937093,2025-07-25 16:28:33.937093,41627.77145997516,41865.36227140079,41279.060072091655,41582.76672479433,866.8435742242236,41592.82294036046,41537.01591871687,41592.82294036046,41537.01591871687,,41582.76672479433,-1.4252110980326054,7x21,arriscada,stop_loss_1pct,,,,,,,,,,,,
2025-07-25 16:28:33.937093,2025-07-25 17:28:33.937093,41754.87350868433,41894.160882073294,40730.572941202925,41622.945623705455,603.2963185916124,41600.35361151693,41544.85603404301,41600.35361151693,41544.85603404301,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 17:28:33.937093,2025-07-25 18:28:33.937093,40109.641803502476,40109.641803502476,39675.09973510199,39939.41336687184,563.2679743811019,41185.118537113165,41398.42578414577,41185.118537113165,41398.42578414577,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 18:28:33.937093,2025-07-25 19:28:33.937093,39478.77042445309,39478.77042445309,39110.108756907444,39308.612248305144,189.62174218602604,40715.991953690274,41207.87380433812,40715.991953690274,41207.87380433812,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 19:28:33.937093,2025-07-25 20:28:33.937093,38241.89224349828,38495.5632295731,38185.001056569134,38367.22438983124,114.42534080961082,40128.80005219188,40948.930104591505,40128.80005219188,40948.930104591505,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 20:28:33.937093,2025-07-25 21:28:33.937093,39906.4717384689,39906.4717384689,39223.28961469909,39724.16524020639,967.3166698183442,40027.6413478345,40837.3124252393,40027.6413478345,40837.3124252393,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 21:28:33.937093,2025-07-25 22:28:33.937093,41312.256463316735,41840.09315323374,40783.313797079914,41412.52323729104,439.2875505581575,40373.861823692234,40889.72188217939,40373.861823692234,40889.72188217939,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 22:28:33.937093,2025-07-25 23:28:33.937093,42628.7876490258,42764.82312138788,42275.851237425115,42464.316122405784,642.8917558895539,40896.47540232577,41033.159321270105,40896.47540232577,41033.159321270105,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-25 23:28:33.937093,2025-07-26 00:28:33.937093,41466.176007965565,41704.46659773531,40328.7075357971,41679.656633718754,171.7435658685565,41092.27071128535,41092.040964011474,41092.27071128535,41092.040964011474,41679.656633718754,,,7x21,arriscada,golden_cross,,,,,,,,,,,,
2025-07-26 00:28:33.937093,2025-07-26 01:28:33.937093,41175.12122926777,41989.14956823476,40794.684729073175,41471.67300717181,714.8028571507419,41187.121285660745,41126.61123093303,41187.121285660745,41126.61123093303,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 01:28:33.937093,2025-07-26 02:28:33.937093,40814.12456108835,41163.007203515044,40516.76392466168,41109.260718733334,939.3100378353648,41167.65614386675,41125.03149126562,41167.65614386675,41125.03149126562,,41109.260718733334,-1.3685235461464211,7x21,arriscada,stop_loss_1pct,,,,,,,,,,,,
2025-07-26 02:28:33.937093,2025-07-26 03:28:33.937093,42165.380943837634,42165.380943837634,41655.27883676717,42068.18167928795,618.0987276976776,41392.78752826114,41210.89200837413,41392.78752826114,41210.89200837413,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 03:28:33.937093,2025-07-26 04:28:33.937093,42156.966028634175,42491.86271593831,42156.966028634175,42238.341064238855,213.50379013786952,41604.175912635204,41304.41488932308,41604.175912635204,41304.41488932308,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 04:28:33.937093,2025-07-26 05:28:33.937093,42074.9311069742,42617.2838041706,41665.48654932057,42336.95781978675,623.549374726129,41787.37138966985,41398.3906054722,41787.37138966985,41398.3906054722,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 05:28:33.937093,2025-07-26 06:28:33.937093,44275.699153303955,45007.605929673366,44078.83356014045,44145.84036589407,789.7124917941871,42376.98863432154,41648.42041413576,42376.98863432154,41648.42041413576,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 06:28:33.937093,2025-07-26 07:28:33.937093,44287.405290440234,44673.30265032935,44287.405290440234,44396.843717683834,465.7748829166168,42881.952405544704,41898.51500210813,42881.952405544704,41898.51500210813,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 07:28:33.937093,2025-07-26 08:28:33.937093,43724.47351847731,44249.26125092149,43719.83985956943,43876.485708245105,891.8539731473211,43130.58573136108,42078.48616909388,43130.58573136108,42078.48616909388,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 08:28:33.937093,2025-07-26 09:28:33.937093,44809.493912214326,44809.493912214326,44305.77354611663,44668.86986818861,683.814658021628,43515.15676573186,42314.16089039466,43515.15676573186,42314.16089039466,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 09:28:33.937093,2025-07-26 10:28:33.937093,44065.38109069864,44177.40413142997,43603.01340141705,43931.30926621036,909.3240264602822,43619.19489088474,42461.27953258178,43619.19489088474,42461.27953258178,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 10:28:33.937093,2025-07-26 11:28:33.937093,43786.073940464856,43967.49656029188,43354.87215414872,43915.97110054497,661.1547801226035,43693.38894331759,42593.6102057901,43693.38894331759,42593.6102057901,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 11:28:33.937093,2025-07-26 12:28:33.937093,44643.48051528491,44643.48051528491,44302.905017193334,44399.55450166007,218.1591748043418,43869.93033293495,42757.883997290155,43869.93033293495,42757.883997290155,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 12:28:33.937093,2025-07-26 13:28:33.937093,45140.37950352862,45502.822170163556,44546.403187651704,45135.63939441945,378.7225399946702,44186.357598348746,42974.15971986958,44186.357598348746,42974.15971986958,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 13:28:33.937093,2025-07-26 14:28:33.937093,45724.6801657519,45896.41414547199,45606.1327449382,45754.45328726054,281.61545342721126,44578.38152061635,43227.03713171575,44578.38152061635,43227.03713171575,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 14:28:33.937093,2025-07-26 15:28:33.937093,46326.13857647552,46326.13857647552,45471.36994944833,45846.495457821926,917.9438479451761,44895.41000494179,43465.27543824375,44895.41000494179,43465.27543824375,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 15:28:33.937093,2025-07-26 16:28:33.937093,45105.20524288771,45472.87162844336,44407.05989312548,44927.3686344586,784.3600605587344,44903.39966232145,43598.2466500187,44903.39966232145,43598.2466500187,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 16:28:33.937093,2025-07-26 17:28:33.937093,45287.36766915213,45777.2982148557,45287.36766915213,45491.45470213584,708.7585320190054,45050.41342228132,43770.41962275741,45050.41342228132,43770.41962275741,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 17:28:33.937093,2025-07-26 18:28:33.937093,45530.27840027875,45872.321330041406,45119.47943341868,45563.78085179576,370.8696876684595,45178.75527966404,43933.50684115598,45178.75527966404,43933.50684115598,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 18:28:33.937093,2025-07-26 19:28:33.937093,44688.60191124497,44958.947062256426,44629.86336631682,44814.91826002036,265.64029484519216,45087.79602475093,44013.65944822116,45087.79602475093,44013.65944822116,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 19:28:33.937093,2025-07-26 20:28:33.937093,43969.59667279778,44188.7508852813,43969.59667279778,44081.330320634406,780.8059791900206,44836.17959871727,44019.81304144779,44836.17959871727,44019.81304144779,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 20:28:33.937093,2025-07-26 21:28:33.937093,43362.075658564936,43770.72588326189,43037.02147421515,43669.39108859634,526.7421512911717,44544.4824711831,43987.94851768949,44544.4824711831,43987.94851768949,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 21:28:33.937093,2025-07-26 22:28:33.937093,43362.783807488435,43362.783807488435,42911.41749905034,43045.248433059176,303.2105969355662,44169.673961648325,43902.22898803282,44169.673961648325,43902.22898803282,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 22:28:33.937093,2025-07-26 23:28:33.937093,43567.44111554633,43856.9617001502,43567.44111554633,43786.9295287458,654.9597803487476,44073.98785342197,43891.745048428056,44073.98785342197,43891.745048428056,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-26 23:28:33.937093,2025-07-27 00:28:33.937093,43593.062889155786,43900.47719702569,43593.062889155786,43774.11941970948,136.30046692460678,43999.020744993424,43881.04979642777,43999.020744993424,43881.04979642777,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 00:28:33.937093,2025-07-27 01:28:33.937093,44321.07011155514,44910.19164768118,44184.1200551203,44232.22709097021,393.55322871542813,44057.32233148787,43912.9804685573,44057.32233148787,43912.9804685573,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 01:28:33.937093,2025-07-27 02:28:33.937093,44849.07496703047,45026.1836984956,44745.75427951199,44846.25135717722,521.7012951320212,44254.55458791084,43997.83647605529,44254.55458791084,43997.83647605529,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 02:28:33.937093,2025-07-27 03:28:33.937093,45049.32128000664,45284.798180495156,44926.41322776237,44937.42746954264,233.16250069846527,44425.2728083192,44083.26591968161,44425.2728083192,44083.26591968161,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 03:28:33.937093,2025-07-27 04:28:33.937093,46067.8120834149,46688.86007992863,45249.49849704349,46245.242955801405,986.1890298317556,44880.265345190564,44279.83455640253,44880.265345190564,44279.83455640253,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 04:28:33.937093,2025-07-27 05:28:33.937093,46865.615547061316,47142.064154728774,46025.3620291965,47055.79112346696,288.1876281306528,45424.1467897604,44532.223740488975,45424.1467897604,44532.223740488975,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 05:28:33.937093,2025-07-27 06:28:33.937093,46147.71150463406,46546.67824257653,45286.63060038608,46269.34320232653,217.31781703893898,45635.44589290215,44690.16047131059,45635.44589290215,44690.16047131059,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 06:28:33.937093,2025-07-27 07:28:33.937093,45998.13370451452,45998.13370451452,45414.901762074085,45570.64215483827,283.18138649820673,45619.24495838617,44770.211992495795,45619.24495838617,44770.211992495795,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 07:28:33.937093,2025-07-27 08:28:33.937093,46554.8548849549,46708.54739499045,46023.40027378057,46440.629704512474,792.1550198437518,45824.59114491786,44922.08148296082,45824.59114491786,44922.08148296082,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 08:28:33.937093,2025-07-27 09:28:33.937093,45112.16087678643,46046.39072861649,44684.91532351204,45218.2373567809,482.9550933446585,45673.00269788356,44949.006893465055,45673.00269788356,44949.006893465055,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 09:28:33.937093,2025-07-27 10:28:33.937093,43943.013265024354,44263.99212457107,43622.69657864468,43672.719243684005,608.8743457772841,45172.9318343335,44832.97232335331,45172.9318343335,44832.97232335331,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 10:28:33.937093,2025-07-27 11:28:33.937093,42293.66692108422,42537.17248879748,42281.517114294555,42283.73434635331,118.90824128772468,44450.63246233828,44601.20812713984,44450.63246233828,44601.20812713984,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 11:28:33.937093,2025-07-27 12:28:33.937093,41876.87281477798,42167.72198147528,41459.301535430626,41906.70609093881,130.9881777159831,43814.650869488294,44356.23870535176,43814.650869488294,44356.23870535176,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 12:28:33.937093,2025-07-27 13:28:33.937093,41774.86360681914,42227.222286109456,41712.14362439558,42011.100868625654,501.2429948443145,43363.76336927258,44143.032732633576,43363.76336927258,44143.032732633576,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 13:28:33.937093,2025-07-27 14:28:33.937093,40573.29275957993,41246.04887840831,40573.29275957993,40725.70597264134,834.9897188814612,42704.2490201147,43832.35126512584,42704.2490201147,43832.35126512584,,,,7x21,arriscada,,,,,,,,,,,,,
2025-07-27 14:28:33.937093,2025-07-27 15:28:33.937093,42006.82976114672,42041.228208424705,41497.43518162965,41992.65336022041,896.7149908368087,42526.350105141115,43665.09846503371,42526.350105141115,43665.09846503371,,,,7x21,arriscada,,,,,,,,,,,,,
